activity_code,exercise_name,mets,source,source_url
16040,格納庫から小型飛行機を押し出す、押し戻す,6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
16050,1トン以上のトラック、トラクター、トレーラー、バスを運転する,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
16060,移動のために歩く：4.5-5.2km/時、ほどほどのペース、平らで固い地面,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17010,バックパックを背負って歩く,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17011,リュックを背負って歩く：平らな地面、街中,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17012,バックパックを背負って歩く：ディパックを背負ってハイキングや遠足に行く,7.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17016,荷物を運搬する：2.3 - 6.4 kg（例：スーツケース、箱、食料品）、平らな地面、ほどほどのペース,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17018,荷物を運搬する：6.8 - 70.4 kg（例：スーツケース、箱、家具）、平らな地面、または階下への運搬、ゆっくりな ペース,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17019,荷物を運搬する：22.7 - 68.1 kg（例：馬や牛の餌、フェンス資材、家具）、平らな地面、ほどほどのペース,6.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17021,4.5kg以下の子どもを運ぶ：ゆっくり歩く,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17025,荷物を運搬する：上の階へ、全般,8.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17026,荷物を運搬する：0.5 - 6.8kg、上の階へ,5.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17027,荷物を運搬する：7.3 - 10.9kg、上の階へ,6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17028,荷物を運搬する：11.4 - 22.2kg、上の階へ,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17029,荷物を運搬する：22.7 - 33.6kg、上の階へ,10.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17030,荷物を運搬する：33.6kgより重たい、上の階へ,12.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17031,車への荷物の積み降ろし：歩行を伴う,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17032,山を登る：荷物なし、傾斜5 - 20%、とてもゆっくりなペース,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17033,山を登る：6.8 - 22.7 kgの荷物、傾斜1 - 2%、ゆっくりなペース,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17034,山を登る：荷物なし、傾斜1 - 5%、ほどほどからはやいペース,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17035,山を登る：荷物なし、傾斜6 - 10%、ほどほどからはやいペース,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17036,山を登る：荷物なし、傾斜11 - 20%、ゆっくりからほどほどのペース,8.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17037,山を登る：荷物なし、6.5 - 8.1 km/時、傾斜3 - 5%、とても速いペース,10.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17038,山を登る：荷物なし、急勾配（傾斜30%）、ゆっくりなペース（1.9 km/時未満）,8.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17039,山を登る：荷物なし、とても急な勾配（傾斜30 - 40%）、1.9 - 2.9 km/時,15.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17040,山を登る：荷物なし、急勾配（傾斜10 - 40%）、2.9 - 8.1 km/時,16.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17045,山を登る：4.5 - 9.1 kgの荷物、傾斜5 - 10%、ほどほどのペース,6.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17050,山を登る：9.5 - 18.2 kgの荷物、傾斜3 - 10%、ほどほどから速いペース,7.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17060,山を登る：9.1 kg以上の荷物、傾斜5 - 20%、ほどほどから速いペース,10.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17070,階段を降りる,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17076,水の運搬：頭の上に載せて、平らな地面を歩く,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17080,ハイキング：クロスカントリー,6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17081,野原や丘の斜面をゆったりとハイキングする、またはゆっくりと歩く：荷物なし,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17082,野原や丘の斜面をふつうのペースでハイキングする、または歩く：荷物なし,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17085,バードウォッチング：歩く､立ち止まる,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17088,行進する：ほどほどの速さ、軍隊、荷物なし,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17090,速く行進する：軍隊、荷物なし,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17100,ベビーカーを押しながら歩く、または子どもと一緒に歩く：4.1-5.0km/時,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17105,車いすを押す：仕事以外で,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17110,競歩,6.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17130,階段を上る：ハシゴを昇る,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17131,階段を上る：全般,6.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17133,階段を上る：ゆっくりなペース,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17134,階段を上る：はやいペース、1段ずつ,9.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17136,階段を上る：1段とばし,7.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17138,階段を上る：上る、下りる,7.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17140,松葉杖を使う：平らな地面、全般,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17142,松葉杖を使う：速いペース,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17145,医療用ニースクーターを使う,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17150,歩行：家の中,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17151,歩行：3.2km/時未満、水平な地面、散策、とてもゆっくり,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17152,歩行：3.2 - 3.9 km/時、ゆっくりなペース、平らで固い地面,2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17160,散歩,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17161,家から車やバスまで歩く、車やバスから職場や目的地まで歩く,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17162,近所づきあいで隣家や親類の家まで歩く,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17165,犬の散歩,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17170,歩行：4.0 km/時、平らで固い地面,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17180,歩行：4.1 km/時、下り坂,3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17190,歩行：4.5 - 5.5 km/時、ほどほどのペース、平らで固い地面,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17200,歩行：5.7 - 6.3 km/時、平らで固い地面、速い、運動目的で歩く,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17220,歩行：6.4 - 7.0 km/時、平らで固い地面、とても速い,5.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17230,歩行：7.3 - 7.9 km/時、平らで固い地面、とてもとても速い,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17231,歩行：8.1 - 8.9 km/時、平らで固い地面,8.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17250,歩行：散歩、仕事の合間に歩く,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17255,歩行：自分で選んだペース、屋内トラック、または屋外、固い地面,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17260,歩行：芝のトラック,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17262,歩行：ふつうのペースで、耕された土や砂の上を歩く,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17270,歩行：通勤や通学,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17280,歩行：離れ家までの往復,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17302,歩行：運動目的、4.0 - 5.6 km/時、スキーポールを使って、ノルディックウォーキング、平らな地面、ほどほどの ペース,4.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17304,歩行：運動目的、5.8 - 7.1 km/時、スキーポールを使って、ノルディックウォーキング、平らな地面、ほどほどの ペース,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17305,歩行：運動目的、7.2 - 8.0 km/時、スキーポールを使って、ノルディックウォーキング、平らな地面、はやいペー ス,8.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17310,歩行：運動目的、スキーポールを使って、ノルディックウォーキング、上り坂、ほどほどのペース,8.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17313,歩行：運動目的、スキーポールを使って、ノルディックウォーキング、平らな地面、9 - 15 kgの荷物を運びなが ら,10.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17315,歩行：運動目的、スキーポールを使って、ノルディックウォーキング、上り坂、9 - 15 kgの荷物を運びながら,12.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17320,歩行：後ろ向きに、5.7km/時、水平な地面,6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17325,歩行：後ろ向きに、5.7km/時、上り坂、5%の勾配,7.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17342,歩行：トレッドミル、3.2 - 3.9 km/時、傾斜なし,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17346,歩行：トレッドミル、4.0 - 4.7 km/時、傾斜なし,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17350,歩行：イギリスのコメディグループ「モンティ・パイソン」によるコント「Ministry of Silly Walks」内で披露さ れた「ティーバッグ氏(同コント内のキャラクター)」の歩き方,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17350,歩行：トレッドミル、4.8 - 5.5 km/時、傾斜なし,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17352,歩行：イギリスのコメディグループ「モンティ・パイソン」によるコント「Ministry of Silly Walks」内で披露さ れた「ピューティー氏(同コント内のキャラクター)」の歩き方,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17354,歩行：トレッドミル、5.6 - 6.3 km/時、傾斜なし,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17358,歩行：トレッドミル、6.4 - 7.1 km/時、傾斜なし,5.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17360,歩行：トレッドミル、1.6 km/時未満、傾斜なし,2.1,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17362,歩行：トレッドミル、7.2 - 7.9 km/時、傾斜なし,6.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17364,歩行：トレッドミル、1.6 km/時、傾斜なし,2.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17366,歩行：トレッドミル、8.0 - 8.9 km/時、傾斜なし,8.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17368,歩行：トレッドミル、1.9 - 3.0 km/時、傾斜なし,2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17382,歩行：トレッドミル、下り傾斜（3 - 12 %）、4.5 - 5.0 km/時,3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17412,歩行：トレッドミル、下り傾斜（5 - 25 %）、4.5 km/時、ノルディックポールを使って,3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17434,歩行：トレッドミル、4.1 km/時、傾斜なし、5 - 20℃の環境で、18.2 kgの荷物を持って,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17438,歩行：トレッドミル、4.1 km/時、傾斜なし、-10 - 0℃の環境で、18.2 kgの荷物を持って,5.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17455,歩行：カーブトレッドミル、4.9 - 8.1 km/時、早歩き,8.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17475,歩行：トレッドミル、後ろ歩き、4.1 km/時、傾斜10%,7.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
17492,歩行：歩行器や歩行補助具を用いた歩行、1.1 km/時、傾斜なし,1.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18010,ボート：モーターボートを運転する,2.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18012,ボート：モーターボートに乗る、楽な,1.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18020,カヌーを漕ぐ：キャンプ旅行する,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18025,カヌーを漕ぐ：米を収穫する、米のもみ殻を取り除く,3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18030,カヌーを漕ぐ：水路から別の水路へカヌーを運搬する,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18040,カヌー、ボートを漕ぐ：3.2-6.3km/時、楽な労力,2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18050,カヌー、ボートを漕ぐ：6.5-9.6km/時、ほどほどの労力,5.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18060,カヌー、ボート、カヤックを漕ぐ：競技、9.7km/時より速い、きつい労力,12.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18070,カヌー、ボートを漕ぐ：趣味、全般,3.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18080,カヌー、ボートを漕ぐ：競技、競漕、スカル,12.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18090,飛び込み：踏み切り板、またはプラットホーム,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18100,カヤック：ほどほどの労力,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18110,パドルボート,4.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18112,ローイング（漕艇）：水槽内でのシミュレーション、オール1つで、33 ストローク/分,15.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18114,ローイング（漕艇）：シングルスカル、エルゴメーター、競技レベルのスピード（32 ストローク/分以上、16.2 km/時より速い）,15.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18120,セーリング：ボートやボードセーリング、ウィンドサーフィン、アイスセーリング、全般,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18130,セーリング：競技、全般,4.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18132,セーリング：競技、きつい労力,9.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18140,セーリング：サンフィッシュ・レーザー・ホビーキャット(ヨットの規格)、キールボート、オーシャンセーリン グ、ヨットの操縦、レジャー,3.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18142,セーリング：ディンギー（風のみを動力とするヨット）,2.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18150,スキー：水上スキー、ウェークボード(水上スノーボード),6.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18160,ジェットスキー：運転する、水上,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18180,スキンダイビング：速い,15.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18190,スキンダイビング：ほどほどの速さ,11.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18200,スキンダイビング、スキューバダイビング：全般,7.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18202,スキューバダイビング：全般、楽な労力,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18202,スキューバダイビング：レクリエーション,6.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18204,スキューバダイビング：全般、ほどほどの労力,5.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18206,スキューバダイビング：上級者,5.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18210,シュノーケリング,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18220,サーフィン：ボディサーフィン、ボードサーフィン、全般,3.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18221,サーフィン：パドリング,6.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18222,サーフィン：ボディサーフィン、ボードサーフィン、競技,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18224,スタンドアップパドルボード（立ち漕ぎボード）：全般,6.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18225,スタンドアップパドルボード（立ち漕ぎボード）：立位、10-19ストローク/分,2.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18226,スタンドアップパドルボード（立ち漕ぎボード）：立位、20-29ストローク/分,3.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18227,スタンドアップパドルボード（立ち漕ぎボード）：立位、30-39ストローク/分,5.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18228,スタンドアップパドルボード（立ち漕ぎボード）：立位、40-49ストローク/分,9.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18229,スタンドアップパドルボード（立ち漕ぎボード）：立位、50-59ストローク/分,11.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18230,往復水泳：自由形、速い、きつい労力,9.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18240,往復水泳：自由形、ゆっくり、レクリエーション,5.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18250,水泳：背泳ぎ、トレーニング、競技,9.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18255,水泳：背泳ぎ、レクリエーション,4.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18260,水泳：平泳ぎ、全般、トレーニング、競技,10.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18265,水泳：平泳ぎ、レクリエーション,5.3,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18270,水泳：バタフライ、全般,13.8,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18280,水泳：クロール、速い、69m/分未満、きつい労力,10.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18285,水泳：オープンウォーター（海、湖など）、5 km,10.5,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
18290,水泳：クロール、ふつうの速さ、46m/分未満、きつい労力,8.0,pacompendium_2024_japanese_pdf,https://pacompendium.com/wp-content/uploads/2024/11/2024compendium_adult_japanese-2.pdf
